name,url,
Ginger Flanders, https://vignette.wikia.nocookie.net/simpsons/images/8/8e/Ginger_Flanders.png/revision/latest/scale-to-width-down/54?cb=20170903211924,
Jehoshaphat Flanders, https://vignette.wikia.nocookie.net/simpsons/images/5/50/Jehoshaphat_Flanders.png/revision/latest/scale-to-width-down/120?cb=20130602080748,
José Flanders, https://vignette.wikia.nocookie.net/simpsons/images/5/50/Jose.jpg/revision/latest/scale-to-width-down/99?cb=20070718023623,
Lady Nedderly Flanders, https://vignette.wikia.nocookie.net/simpsons/images/2/2e/Lady_Nedderly_Spinster.png/revision/latest/scale-to-width-down/120?cb=20130602074550,
Lady Nedebel Flanders, https://vignette.wikia.nocookie.net/simpsons/images/d/d1/Lady_Nedebel_Flanders.png/revision/latest/scale-to-width-down/120?cb=20130602074026,
Lady Nedwina Dredful, https://vignette.wikia.nocookie.net/simpsons/images/0/0c/Lady_Nedwina_Dredful.png/revision/latest/scale-to-width-down/120?cb=20130602075530,
Lord Nose, https://vignette.wikia.nocookie.net/simpsons/images/6/60/Lord_Nose.png/revision/latest/scale-to-width-down/120?cb=20130602075032,
Lord Thistlewick Flanders, https://vignette.wikia.nocookie.net/simpsons/images/a/a1/Thistle.jpg/revision/latest/scale-to-width-down/88?cb=20070718022900,
Lord Thistlewick of Flanders, https://vignette.wikia.nocookie.net/simpsons/images/f/f7/Lord_Thistlewick_of_Flanders.png/revision/latest/scale-to-width-down/120?cb=20130602073851,
Maude Flanders (ghost), https://vignette.wikia.nocookie.net/simpsons/images/9/96/Maudesghost.png/revision/latest/scale-to-width-down/53?cb=20141001123453,
Nedgar Flanders, https://vignette.wikia.nocookie.net/simpsons/images/8/89/Nedgar_Flanders.png/revision/latest/scale-to-width-down/120?cb=20130602080508,
Nediana Flanders, https://vignette.wikia.nocookie.net/simpsons/images/8/83/Nediana_Flanders.png/revision/latest?cb=20130602074212,
Nedmond Flanders, https://vignette.wikia.nocookie.net/simpsons/images/a/a2/Nedmond_Flanders.png/revision/latest/scale-to-width-down/112?cb=20130602075824,
Nedna Flanders, https://vignette.wikia.nocookie.net/simpsons/images/9/94/NednaFlanders.png/revision/latest/scale-to-width-down/120?cb=20130602072638,
Neduchadnezzar Flanders, https://vignette.wikia.nocookie.net/simpsons/images/6/6c/Neduchadnezzarflanders.png/revision/latest/scale-to-width-down/120?cb=20110517222654,
Nedwynn Flanders, https://vignette.wikia.nocookie.net/simpsons/images/6/6e/P134_124_166.jpg/revision/latest/scale-to-width-down/90?cb=20120614011851,
Sir Nederick Flanders, https://vignette.wikia.nocookie.net/simpsons/images/d/dc/NederickFlanders.png/revision/latest/scale-to-width-down/120?cb=20130602073535,
Ted Flanders, https://vignette.wikia.nocookie.net/simpsons/images/a/a7/Ted_Flanders.jpg/revision/latest/scale-to-width-down/120?cb=20100904150914,
Wilhelmina Dümperdorf, https://vignette.wikia.nocookie.net/simpsons/images/2/2e/Wilhelmina_D%C3%BCmperdorf.png/revision/latest/scale-to-width-down/120?cb=20130602080145,
Winifred Trout, https://vignette.wikia.nocookie.net/simpsons/images/c/c9/Winifredtrout.png/revision/latest/scale-to-width-down/120?cb=20110517223617,
Charles Montgomery Burns, https://vignette.wikia.nocookie.net/simpsons/images/a/a7/Montgomery_Burns.png/revision/latest/scale-to-width-down/78?cb=20100602062705,
Clifford Burns, https://vignette.wikia.nocookie.net/simpsons/images/5/5a/CliffordBurns.png/revision/latest/scale-to-width-down/56?cb=20171029042517,
Cornelia Hernandez, https://vignette.wikia.nocookie.net/simpsons/images/d/d2/078.jpg/revision/latest/scale-to-width-down/120?cb=20120626084724,
Cornelius Burns, https://vignette.wikia.nocookie.net/simpsons/images/7/78/081.jpg/revision/latest/scale-to-width-down/120?cb=20120626084527,
Daphne Burns, https://vignette.wikia.nocookie.net/simpsons/images/8/80/Sra_burns.png/revision/latest/scale-to-width-down/110?cb=20120516142752,
Doreena Burns, https://vignette.wikia.nocookie.net/simpsons/images/e/e7/091.jpg/revision/latest/scale-to-width-down/120?cb=20120626090955,
Eric Von Burns, https://vignette.wikia.nocookie.net/simpsons/images/3/3d/Eric_Von_Burns.png/revision/latest/scale-to-width-down/120?cb=20120510185825,
Evelyn Graycomb, https://vignette.wikia.nocookie.net/simpsons/images/8/86/093.jpg/revision/latest/scale-to-width-down/120?cb=20120626083023,
Franklin Jefferson Burns, https://vignette.wikia.nocookie.net/simpsons/images/c/cf/Franklin_Jefferson_Burns.png/revision/latest/scale-to-width-down/77?cb=20180127003614,
Ironfist Burns, https://vignette.wikia.nocookie.net/simpsons/images/4/4e/Th.jpg/revision/latest/scale-to-width-down/120?cb=20130308213447,
Larry Burns, https://vignette.wikia.nocookie.net/simpsons/images/a/a7/Larry_burns.gif/revision/latest/scale-to-width-down/70?cb=20070617233210,
Otto Graycomb, https://vignette.wikia.nocookie.net/simpsons/images/3/3b/1111.jpg/revision/latest/scale-to-width-down/120?cb=20120626082522,
Pepita Hernandez, https://vignette.wikia.nocookie.net/simpsons/images/2/2b/082.jpg/revision/latest/scale-to-width-down/120?cb=20120626085210,
Wainwright Montgomery Burns, https://vignette.wikia.nocookie.net/simpsons/images/a/ab/Wainwrightmontgomeryburns.png/revision/latest/scale-to-width-down/120?cb=20091105003804,
Zeph Burns, https://vignette.wikia.nocookie.net/simpsons/images/0/0d/080.jpg/revision/latest/scale-to-width-down/120?cb=20120626084616,
Lily Bancroft, https://vignette.wikia.nocookie.net/simpsons/images/0/04/Lily_Bancroft.png/revision/latest/scale-to-width-down/69?cb=20120326151437,
Mimsy Bancroft, https://vignette.wikia.nocookie.net/simpsons/images/9/94/250px-Mimsy_Bancroft.jpg/revision/latest/scale-to-width-down/120?cb=20130628130605,
Lyla, https://vignette.wikia.nocookie.net/simpsons/images/4/4c/Lyla.png/revision/latest/scale-to-width-down/57?cb=20171206190025,
Moshe Bernstein, https://vignette.wikia.nocookie.net/simpsons/images/1/1e/Moshe.png/revision/latest?cb=20171117024409,
Saul Bernstein, https://vignette.wikia.nocookie.net/simpsons/images/f/fc/Saul.png/revision/latest?cb=20171117022109,
George Burns (character), https://vignette.wikia.nocookie.net/simpsons/images/2/23/George_Burns_character.jpg/revision/latest/scale-to-width-down/120?cb=20130501095309,
Mr. Burns' older siblings, https://vignette.wikia.nocookie.net/simpsons/images/d/d8/Imageburnssiblings.jpg/revision/latest/scale-to-width-down/120?cb=20130405191645,
Maxine Lombard, https://vignette.wikia.nocookie.net/simpsons/images/a/aa/Ml.jpg/revision/latest/scale-to-width-down/71?cb=20150314012916,
Krusty the Clown, https://vignette.wikia.nocookie.net/simpsons/images/e/e5/Krusty_The_Clown.png/revision/latest/scale-to-width-down/69?cb=20180630040309,
Rabbi Hyman Krustofsky, https://vignette.wikia.nocookie.net/simpsons/images/5/5e/Hyman_Krustofski_%28Official_Image%29.png/revision/latest/scale-to-width-down/52?cb=20170903210108,
Rachel Krustofsky, https://vignette.wikia.nocookie.net/simpsons/images/7/7d/Rachel_Krustofsky.png/revision/latest/scale-to-width-down/120?cb=20141119005000,
Sophie Krustofsky, https://vignette.wikia.nocookie.net/simpsons/images/e/e9/Sophie_Krustofski_Tapped_Out.png/revision/latest/scale-to-width-down/83?cb=20151217014504,
Erin, https://vignette.wikia.nocookie.net/simpsons/images/9/90/Erin_%28Sophie%27s_Mother%29.JPG/revision/latest/scale-to-width-down/62?cb=20130518064041,
Krusty's son, https://vignette.wikia.nocookie.net/simpsons/images/8/8f/185px-Krusty%27s_Son.png/revision/latest/scale-to-width-down/120?cb=20130520152313,
Luke Perry (character), https://vignette.wikia.nocookie.net/simpsons/images/8/8a/Luke_Perry_character.jpg/revision/latest/scale-to-width-down/120?cb=20130126202917,
Barbara Van Horne, https://vignette.wikia.nocookie.net/simpsons/images/1/1c/Barbara_Van_Horne.jpg/revision/latest/scale-to-width-down/74?cb=20090812222941,
Melvin Van Horne, https://vignette.wikia.nocookie.net/simpsons/images/1/1d/Sideshow_Mel_-_shading.png/revision/latest/scale-to-width-down/59?cb=20130910065854,
Norman Van Horne, https://vignette.wikia.nocookie.net/simpsons/images/4/4c/13837042.png/revision/latest/scale-to-width-down/119?cb=20150424160438,
Melvin Van Horne's son, https://vignette.wikia.nocookie.net/simpsons/images/2/2d/SideshowMelSon.jpg/revision/latest/scale-to-width-down/52?cb=20100513102255,
Melvin Van Horne's grandchildren, https://vignette.wikia.nocookie.net/simpsons/images/1/18/96px-Sidemal.png/revision/latest/scale-to-width-down/82?cb=20130413172704,
Josh, https://vignette.wikia.nocookie.net/simpsons/images/6/68/Homer_to_the_max_-_Josh.png/revision/latest/scale-to-width-down/99?cb=20110222030608,
Mia Farrow, https://vignette.wikia.nocookie.net/simpsons/images/6/60/250px-Mia_Farrow.png/revision/latest/scale-to-width-down/120?cb=20130520153646,
Chin Ho, https://vignette.wikia.nocookie.net/simpsons/images/f/f4/Chin_Ho.png/revision/latest/scale-to-width-down/120?cb=20170101194346,
Brothers and sisters of Chin Ho and Chan Ho, https://vignette.wikia.nocookie.net/simpsons/images/8/8a/AT5Z5nR.png/revision/latest/scale-to-width-down/120?cb=20130628123025,
Holly Hippie, https://vignette.wikia.nocookie.net/simpsons/images/c/ce/Holly_Hippie.png/revision/latest/scale-to-width-down/87?cb=20130126203823,
Eartha Kitt (character), https://vignette.wikia.nocookie.net/simpsons/images/2/23/Eartha.jpg/revision/latest/scale-to-width-down/120?cb=20130126204347,
Princess Penelope, https://vignette.wikia.nocookie.net/simpsons/images/2/27/Princess_Penelope_tapped_out.png/revision/latest/scale-to-width-down/80?cb=20141121025838,
Annie Dubinsky, https://vignette.wikia.nocookie.net/simpsons/images/0/02/The_Ten-Per-Cent_Solution.jpg/revision/latest/scale-to-width-down/87?cb=20111130065206,
Seymour Skinner, https://vignette.wikia.nocookie.net/simpsons/images/3/3a/Seymour_Skinner.png/revision/latest/scale-to-width-down/68?cb=20151011181559,
Agnes Skinner, https://vignette.wikia.nocookie.net/simpsons/images/2/28/Agnes_Skinner_-_shading.png/revision/latest/scale-to-width-down/59?cb=20130907222203,
Sheldon Skinner, https://vignette.wikia.nocookie.net/simpsons/images/3/36/250px-Sheldon_Skinner.png/revision/latest/scale-to-width-down/120?cb=20120816125045,
Seymour Skinner (real), https://vignette.wikia.nocookie.net/simpsons/images/2/2f/Seymour_Skinner_%28real%29.png/revision/latest/scale-to-width-down/81?cb=20171121001458,
Apu Nahasapeemapetilon, https://vignette.wikia.nocookie.net/simpsons/images/d/d1/Apu_Nahasapeemapetilon_-_shading.png/revision/latest/scale-to-width-down/45?cb=20130808033132,
Manjula Nahasapeemapetilon, https://vignette.wikia.nocookie.net/simpsons/images/c/c7/New_Manjula_Nahasapeemapetilon_image.png/revision/latest/scale-to-width-down/38?cb=20141207232917,
Poonam Nahasapeemapetilon, https://vignette.wikia.nocookie.net/simpsons/images/7/7e/Punam_Nahasapeemapetilon.png/revision/latest/scale-to-width-down/67?cb=20110901235708,
Sashi Nahasapeemapetilon, https://vignette.wikia.nocookie.net/simpsons/images/f/f5/Sashi_Nahasapeemapetilon.PNG/revision/latest/scale-to-width-down/80?cb=20110907192701,
Pria Nahasapeemapetilon, https://vignette.wikia.nocookie.net/simpsons/images/6/6d/Pria_Nahasapeemapetilon.PNG/revision/latest/scale-to-width-down/46?cb=20111003051558,
Uma Nahasapeemapetilon, https://vignette.wikia.nocookie.net/simpsons/images/9/92/Uma_Nahasapeemapetilon.png/revision/latest/scale-to-width-down/67?cb=20110901235726,
Anoop Nahasapeemapetilon, https://vignette.wikia.nocookie.net/simpsons/images/a/a8/Anoop_Nahasapeemapetilon.PNG/revision/latest/scale-to-width-down/77?cb=20110911001405,
Sandeep Nahasapeemapetilon, https://vignette.wikia.nocookie.net/simpsons/images/4/4a/Sandeep_Nahasapeemapetilon.PNG/revision/latest/scale-to-width-down/120?cb=20110911012322,
Nabendu Nahasapeemapetilon, https://vignette.wikia.nocookie.net/simpsons/images/5/51/Nabendu_Nahasapeemapetilon.PNG/revision/latest/scale-to-width-down/60?cb=20110911012302,
Gheet Nahasapeemapetilon, https://vignette.wikia.nocookie.net/simpsons/images/9/94/Gheet_Nahasapeemapetilon.png/revision/latest/scale-to-width-down/67?cb=20110829010525,
Sanjay Nahasapeemapetilon, https://vignette.wikia.nocookie.net/simpsons/images/7/7c/Sanjay_Nahasapeemapetilon_Tapped_Out.png/revision/latest/scale-to-width-down/65?cb=20150727061218,
Jamshed Nahasapeemapetilon, https://vignette.wikia.nocookie.net/simpsons/images/b/b3/Jamshed_Nahasapeemapetilon.PNG/revision/latest/scale-to-width-down/120?cb=20111218174045,
Pahusacheta Nahasapeemapetilon, https://vignette.wikia.nocookie.net/simpsons/images/8/89/Pahusacheta_Nahasapeemapetilon.JPG/revision/latest/scale-to-width-down/104?cb=20131023184707,
Kavi Nahasapeemapetilon, https://vignette.wikia.nocookie.net/simpsons/images/3/3b/Kavi.jpg/revision/latest/scale-to-width-down/120?cb=20100718123108,
Indian Nerd, https://vignette.wikia.nocookie.net/simpsons/images/f/f2/Indian_nerd.png/revision/latest/scale-to-width-down/120?cb=20111204064500,
Apu's Mother, https://vignette.wikia.nocookie.net/simpsons/images/0/02/Apu%27s_mother.png/revision/latest/scale-to-width-down/52?cb=20120515155806,
Apu Nahasapeemapetilon Sr., https://vignette.wikia.nocookie.net/simpsons/images/5/54/Apu%27s_Father.png/revision/latest/scale-to-width-down/56?cb=20110901235743,
Manjula's Mother, https://vignette.wikia.nocookie.net/simpsons/images/6/6b/185px-Manjula%27s_Parents.png/revision/latest/scale-to-width-down/120?cb=20130408143111,
Manjula's Father, https://vignette.wikia.nocookie.net/simpsons/images/6/6b/185px-Manjula%27s_Parents.png/revision/latest/scale-to-width-down/120?cb=20130408143111,
The Nahasapeemapetilon Octuplets' Octuplets, https://vignette.wikia.nocookie.net/simpsons/images/f/f3/Octuplets_Octuplets.png/revision/latest/scale-to-width-down/120?cb=20111218162754,
Milhouse Van Houten, https://vignette.wikia.nocookie.net/simpsons/images/1/11/Milhouse_Van_Houten.png/revision/latest/scale-to-width-down/113?cb=20100602035045,
Kirk Van Houten, https://vignette.wikia.nocookie.net/simpsons/images/2/20/Kirk_Van_Houten.png/revision/latest/scale-to-width-down/50?cb=20131223195613,
Luann Van Houten, https://vignette.wikia.nocookie.net/simpsons/images/8/8f/Luann_Van_Houten.png/revision/latest/scale-to-width-down/53?cb=20131223203307,
Grandma Van Houten, https://vignette.wikia.nocookie.net/simpsons/images/e/ed/Grandma_Van_Houten2.png/revision/latest/scale-to-width-down/54?cb=20141119020030,
Grandpa Van Houten, https://vignette.wikia.nocookie.net/simpsons/images/3/33/MilGrandpa.jpg/revision/latest/scale-to-width-down/74?cb=20100429204337,
Eliza Simpson, https://vignette.wikia.nocookie.net/simpsons/images/6/67/Eliza_Simpson.png/revision/latest/scale-to-width-down/92?cb=20171117024302,
Milford Van Houten, https://vignette.wikia.nocookie.net/simpsons/images/7/76/Milford_VAn_houten.png/revision/latest/scale-to-width-down/120?cb=20100509200924,
Nana Sophie Mussolini, https://vignette.wikia.nocookie.net/simpsons/images/b/bf/Nana_Sophie_Mussolini.png/revision/latest/scale-to-width-down/80?cb=20180322133706,
Annika Van Houten, https://vignette.wikia.nocookie.net/simpsons/images/d/d8/Annika_van_Houten.png/revision/latest/scale-to-width-down/67?cb=20150505072327,
Norbert Van Houten, https://vignette.wikia.nocookie.net/simpsons/images/1/1c/NorbertVanHoutenTSTO.png/revision/latest/scale-to-width-down/70?cb=20170524053956,
Zia Simpson, https://vignette.wikia.nocookie.net/simpsons/images/8/82/Zia.png/revision/latest/scale-to-width-down/85?cb=20111229223733,
Angelica, https://vignette.wikia.nocookie.net/simpsons/images/7/7d/Angelica.png/revision/latest/scale-to-width-down/57?cb=20130314160953,
Nelson Muntz, https://vignette.wikia.nocookie.net/simpsons/images/e/e0/Nelson_Muntz-795440.png/revision/latest/scale-to-width-down/73?cb=20170903210651,
Mrs. Muntz, https://vignette.wikia.nocookie.net/simpsons/images/4/49/Mrs._Muntz-0.png/revision/latest/scale-to-width-down/63?cb=20141127153351,
Eddie Muntz, https://vignette.wikia.nocookie.net/simpsons/images/9/92/Eddiemuntz.jpeg/revision/latest/scale-to-width-down/120?cb=20180114074126,
Judge Muntz, https://vignette.wikia.nocookie.net/simpsons/images/1/1f/Judge_Muntz.jpg/revision/latest/scale-to-width-down/90?cb=20100429204854,
Chuck Muntz, https://vignette.wikia.nocookie.net/simpsons/images/d/db/200px-Chuck_Muntz.png/revision/latest/scale-to-width-down/120?cb=20110929163657,
Reilly Muntz, https://vignette.wikia.nocookie.net/simpsons/images/c/c9/Reilly_Muntz.PNG/revision/latest/scale-to-width-down/54?cb=20111205225401,
Nelson Muntz, Jr., https://vignette.wikia.nocookie.net/simpsons/images/6/64/Nelson_jr.jpg/revision/latest/scale-to-width-down/83?cb=20100606175808
Sherri and Terri's children, https://vignette.wikia.nocookie.net/simpsons/images/7/72/Sherri_and_Terri%27s_children.png/revision/latest/scale-to-width-down/120?cb=20171117043649,
Lisa and Nelson's children, https://vignette.wikia.nocookie.net/simpsons/images/e/e8/250px-Lisa_and_Nelson_child.png/revision/latest/scale-to-width-down/101?cb=20130521172806,
Clancy Wiggum, https://vignette.wikia.nocookie.net/simpsons/images/e/ec/Clancy_Wiggum.png/revision/latest/scale-to-width-down/79?cb=20130424153104,
Sarah Wiggum, https://vignette.wikia.nocookie.net/simpsons/images/2/2b/Sarah_Wiggum.png/revision/latest/scale-to-width-down/120?cb=20130424144039,
Ralph Wiggum, https://vignette.wikia.nocookie.net/simpsons/images/1/14/Ralph_Wiggum.png/revision/latest/scale-to-width-down/73?cb=20100704163100,
Iggy Wiggum, https://vignette.wikia.nocookie.net/simpsons/images/8/85/Iggy_W.jpg/revision/latest/scale-to-width-down/120?cb=20130308142403,
Wesley Wiggum, https://vignette.wikia.nocookie.net/simpsons/images/6/6f/Wesley_Wiggum.png/revision/latest/scale-to-width-down/111?cb=20150308014906,
Fred Kanneke, https://vignette.wikia.nocookie.net/simpsons/images/0/0b/Fred.jpg/revision/latest/scale-to-width-down/120?cb=20070718035128,
Brothers and Sisters of Wesley Wiggum, https://vignette.wikia.nocookie.net/simpsons/images/a/a8/The_siblings.jpg/revision/latest/scale-to-width-down/120?cb=20130429152124,
Robert Terwilliger, https://vignette.wikia.nocookie.net/simpsons/images/0/01/Sideshow_Bob.png/revision/latest/scale-to-width-down/60?cb=20100604052252,
Selma Bouvier, https://vignette.wikia.nocookie.net/simpsons/images/b/ba/Selma_Bouvier.png/revision/latest/scale-to-width-down/70?cb=20140826210408,
Cecil Terwilliger, https://vignette.wikia.nocookie.net/simpsons/images/e/ee/C.png/revision/latest/scale-to-width-down/59?cb=20150415213754,
Francesca Terwilliger, https://vignette.wikia.nocookie.net/simpsons/images/c/c3/Francesca_Terwilliger.png/revision/latest/scale-to-width-down/43?cb=20150417125638,
Gino Terwilliger, https://vignette.wikia.nocookie.net/simpsons/images/8/86/Gino.png/revision/latest/scale-to-width-down/86?cb=20150417125627,
Neil Terwilliger, https://vignette.wikia.nocookie.net/simpsons/images/2/2a/Neil_Terwilliger.png/revision/latest/scale-to-width-down/86?cb=20130524144323,
Robert Terwilliger Sr., https://vignette.wikia.nocookie.net/simpsons/images/9/91/Robert_Terwilliger_Sr.png/revision/latest/scale-to-width-down/64?cb=20150417125617,
Dame Judith Terwilliger, https://vignette.wikia.nocookie.net/simpsons/images/b/b2/JudithUnderdunk.png/revision/latest/scale-to-width-down/63?cb=20150417125601,
Cletus Spuckler, https://vignette.wikia.nocookie.net/simpsons/images/d/dd/Cletus.png/revision/latest/scale-to-width-down/84?cb=20100514235149,
Brandine Spuckler, https://vignette.wikia.nocookie.net/simpsons/images/1/14/Unlock_brandine1.png/revision/latest/scale-to-width-down/50?cb=20140817215326,
Mary Spuckler, https://vignette.wikia.nocookie.net/simpsons/images/7/72/Mary_Spuckler_%28Official_Image%29.PNG/revision/latest/scale-to-width-down/94?cb=20170913221043,
Addem-up Spuckler, https://vignette.wikia.nocookie.net/simpsons/images/b/bd/Addem-up_Spuckler.png/revision/latest/scale-to-width-down/59?cb=20141028140658,
Barrow Spuckler, https://vignette.wikia.nocookie.net/simpsons/images/0/0a/Barrow_Spuckler.png/revision/latest/scale-to-width-down/86?cb=20161016170645,
Birthday Spuckler, https://vignette.wikia.nocookie.net/simpsons/images/c/c9/Birthday_Spuckler.png/revision/latest/scale-to-width-down/87?cb=20140205182021,
Brittany Spuckler, https://vignette.wikia.nocookie.net/simpsons/images/1/1c/Brittany.png/revision/latest?cb=20130126182636,
Cassidy Spuckler, https://vignette.wikia.nocookie.net/simpsons/images/4/44/Cassidy_Spuckler.png/revision/latest/scale-to-width-down/90?cb=20111216014101,
Cody Spuckler, https://vignette.wikia.nocookie.net/simpsons/images/4/4e/Cody_Spuckler.png/revision/latest/scale-to-width-down/109?cb=20120505200137,
Crystal Meth Spuckler, https://vignette.wikia.nocookie.net/simpsons/images/5/55/Crystal_Beth_Spuckler.png/revision/latest/scale-to-width-down/105?cb=20110507220522,
Dermott Spuckler, https://vignette.wikia.nocookie.net/simpsons/images/8/8a/Dermot_spluckler.jpg/revision/latest/scale-to-width-down/81?cb=20120505200944,
Dia-Betty, https://vignette.wikia.nocookie.net/simpsons/images/1/15/DiaBetty.png/revision/latest/scale-to-width-down/122?cb=20170512025529,
Dubya Spuckler, https://vignette.wikia.nocookie.net/simpsons/images/1/12/Dubya_Spuckler.png/revision/latest/scale-to-width-down/60?cb=20140205181903,
Dylan Spuckler, https://vignette.wikia.nocookie.net/simpsons/images/1/1d/Dylan_Spuckler.png/revision/latest/scale-to-width-down/57?cb=20120505200518,
Embry Joe Spuckler, https://vignette.wikia.nocookie.net/simpsons/images/6/67/Embry-joe.png/revision/latest/scale-to-width-down/76?cb=20111130065739,
Fontanelle Spuckler, https://vignette.wikia.nocookie.net/simpsons/images/0/08/Fontanelle_Spuckler.png/revision/latest/scale-to-width-down/70?cb=20141028134738,
Geech, https://vignette.wikia.nocookie.net/simpsons/images/2/25/Geech.jpg/revision/latest/scale-to-width-down/122?cb=20081021220351,
Gitmo Spuckler, https://vignette.wikia.nocookie.net/simpsons/images/e/ed/Gitmo_Spuckler.JPG/revision/latest/scale-to-width-down/81?cb=20141006005017,
Gummy Sue Spuckler, https://vignette.wikia.nocookie.net/simpsons/images/c/cb/Gummy_Sue_Spuckler.PNG/revision/latest/scale-to-width-down/122?cb=20110705191927,
Heather Spuckler, https://vignette.wikia.nocookie.net/simpsons/images/1/1f/Heather_Spuckler.png/revision/latest/scale-to-width-down/98?cb=20111216014115,
Hungry Spuckler Baby, https://vignette.wikia.nocookie.net/simpsons/images/3/39/Hungry_Spuckler_Baby.png/revision/latest/scale-to-width-down/113?cb=20130808204538,
Incest Spuckler, https://vignette.wikia.nocookie.net/simpsons/images/c/ce/Incest_Spuckler.png/revision/latest/scale-to-width-down/74?cb=20110507220340,
International Harvester Spuckler, https://vignette.wikia.nocookie.net/simpsons/images/b/bb/International_Harvester_Spuckler.png/revision/latest/scale-to-width-down/119?cb=20110507220721,
Jitney Spuckler, https://vignette.wikia.nocookie.net/simpsons/images/9/98/Jitney_Spuckler.png/revision/latest/scale-to-width-down/72?cb=20110507211022,
Jordan Spuckler, https://vignette.wikia.nocookie.net/simpsons/images/e/e4/Jordan.png/revision/latest?cb=20130126182147,
Maw Spuckler, https://vignette.wikia.nocookie.net/simpsons/images/9/91/Maw.JPG/revision/latest/scale-to-width-down/77?cb=20081021232505,
Max Spuckler, https://vignette.wikia.nocookie.net/simpsons/images/6/62/Max_spuckler.png/revision/latest/scale-to-width-down/54?cb=20151112191835,
Melvis Spuckler, https://vignette.wikia.nocookie.net/simpsons/images/0/03/Melvis.png/revision/latest/scale-to-width-down/93?cb=20130306170757,
Merl, https://vignette.wikia.nocookie.net/simpsons/images/9/98/Merl.jpg/revision/latest/scale-to-width-down/122?cb=20150802172541,
Minimum Wade Spuckler, https://vignette.wikia.nocookie.net/simpsons/images/6/60/Minimum_Wade_Spuckler.png/revision/latest/scale-to-width-down/87?cb=20141028132916,
Normal Head Joe Spuckler, https://vignette.wikia.nocookie.net/simpsons/images/a/a8/Normalhead_Spuckler.PNG/revision/latest/scale-to-width-down/92?cb=20111130074150,
Oxycontin Spuckler, https://vignette.wikia.nocookie.net/simpsons/images/a/a2/Oxycontin_Spuckler.png/revision/latest/scale-to-width-down/92?cb=20141028135933,
Pediculus Spuckler, https://vignette.wikia.nocookie.net/simpsons/images/8/88/Pediculus_Spuckler.png/revision/latest/scale-to-width-down/67?cb=20141028133644,
Pete Spuckler, https://vignette.wikia.nocookie.net/simpsons/images/3/35/ThatBatchWasFauxPas.png/revision/latest/scale-to-width-down/122?cb=20150512220714,
Q-Bert Spuckler, https://vignette.wikia.nocookie.net/simpsons/images/1/10/Q-Bert_Spuckler.png/revision/latest/scale-to-width-down/97?cb=20140224170942,
Rest Stop Spuckler, https://vignette.wikia.nocookie.net/simpsons/images/b/b0/Rest_Stop_Spuckler.JPG/revision/latest/scale-to-width-down/98?cb=20150617032358,
Rubella Scabies Spuckler, https://vignette.wikia.nocookie.net/simpsons/images/7/75/Rubella_Scabies_Spuckler.PNG/revision/latest/scale-to-width-down/75?cb=20121102222359,
Rumor Spuckler, https://vignette.wikia.nocookie.net/simpsons/images/6/6d/Rumor_Spuckler.png/revision/latest?cb=20120505204501,
Scout Spuckler, https://vignette.wikia.nocookie.net/simpsons/images/9/92/Scout_Spuckler.png/revision/latest/scale-to-width-down/87?cb=20120505204756,
Something New Spuckler Baby, https://vignette.wikia.nocookie.net/simpsons/images/d/d8/Spuckler_baby.png/revision/latest/scale-to-width-down/114?cb=20130306202733,
Stabbed in Jail Spuckler, https://vignette.wikia.nocookie.net/simpsons/images/3/3b/Stabbed_in_Jail_Spuckler.png/revision/latest/scale-to-width-down/76?cb=20111116172902,
Taylor Spuckler, https://vignette.wikia.nocookie.net/simpsons/images/5/5c/Taylor_Spuckler.png/revision/latest/scale-to-width-down/53?cb=20120505204947,
Three Unnamed Spuckler Babies, https://vignette.wikia.nocookie.net/simpsons/images/b/b1/Spuckler_Babies.jpg/revision/latest/scale-to-width-down/122?cb=20120506152230,
Tiffany Spuckler, https://vignette.wikia.nocookie.net/simpsons/images/1/10/Tiffany_Spuckler_2.png/revision/latest/scale-to-width-down/67?cb=20120505202001,
Tripod Spuckler, https://vignette.wikia.nocookie.net/simpsons/images/e/e8/Tripod_Spuckler.png/revision/latest/scale-to-width-down/122?cb=20161016103703,
Unborn Spuckler Baby, https://vignette.wikia.nocookie.net/simpsons/images/1/10/Unborn_Spuckler_Baby.png/revision/latest/scale-to-width-down/122?cb=20130808205504,
Unnamed Spuckler Baby, https://vignette.wikia.nocookie.net/simpsons/images/1/19/Spuckler_Baby_%28GABF06%29.PNG/revision/latest/scale-to-width-down/122?cb=20120508032408,
Wesley Spuckler, https://vignette.wikia.nocookie.net/simpsons/images/3/38/Wesley_Spuckler.png/revision/latest/scale-to-width-down/97?cb=20120505205149,
Wheel Spuckler, https://vignette.wikia.nocookie.net/simpsons/images/0/04/Wheel_Spuckler.png/revision/latest/scale-to-width-down/80?cb=20161019173205,
Whitney Spuckler, https://vignette.wikia.nocookie.net/simpsons/images/a/a8/Whitney_Spuckler.png/revision/latest/scale-to-width-down/71?cb=20140205181813,
Zoe Spuckler, https://vignette.wikia.nocookie.net/simpsons/images/b/b2/Spuckler.png/revision/latest/scale-to-width-down/60?cb=20151112192831,
5th grade girl, https://vignette.wikia.nocookie.net/simpsons/images/9/91/5th_grader.png/revision/latest/scale-to-width-down/77?cb=20150616181009,
